t_wall,episode,step,raw_action_0,raw_action_1,cmd_linear_x,cmd_angular_z,pos_x,pos_y,goal_distance,goal_angle,linear_x,angular_z,lidar_min,done,terminated,truncated,terminal_reason,reward_total,reward_progress,reward_safe,reward_risk,reward_turn,reward_stop,reward_smooth,reward_terminal,lidar_feat_0,lidar_feat_1,lidar_feat_2,lidar_feat_3,lidar_feat_4,lidar_feat_5,lidar_feat_6,lidar_feat_7,lidar_feat_8,lidar_feat_9,lidar_feat_10,lidar_feat_11,lidar_feat_12,lidar_feat_13,lidar_feat_14
1774536668.665640,75,18,0.998783,0.460343,0.998783,0.920687,2.202983,1.794919,2.008185,0.004860,0.991464,0.894861,1000.000000,0,0,0,,1.232665,0.088364,0.000000,-0.000000,-0.044743,0.000000,-0.005821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536668.843945,75,19,0.999304,-0.727232,0.999304,-1.454465,2.322618,1.924325,1.832510,0.203546,0.979576,-1.464023,1000.000000,0,0,0,,1.154105,0.087837,0.000000,-0.000000,-0.073201,0.000000,-0.023757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536669.025718,75,20,0.999972,0.336516,0.999972,0.673033,2.456609,2.040454,1.658878,0.165482,0.995691,0.650647,1000.000000,0,0,0,,1.214059,0.086816,0.000000,-0.000000,-0.032532,0.000000,-0.021282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536669.216259,75,21,0.999869,0.650630,0.999869,1.301260,2.576142,2.184035,1.472339,-0.063226,0.981895,1.293317,1000.000000,0,0,0,,1.209081,0.093269,0.000000,-0.000000,-0.064666,0.000000,-0.006283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536669.396280,75,22,0.999712,-0.459174,0.999712,-0.918348,2.676544,2.329870,1.295390,0.035533,0.987983,-0.922783,1000.000000,0,0,0,,1.212174,0.088474,0.000000,-0.000000,-0.046139,0.000000,-0.022198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536669.576161,75,23,0.997991,-0.375049,0.997991,-0.750098,2.797081,2.460829,1.118519,0.186514,0.992402,-0.729436,1000.000000,0,0,0,,1.224972,0.088436,0.000000,-0.000000,-0.036472,0.000000,-0.001700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536669.756648,75,24,0.999098,0.817492,0.999098,1.634983,2.913528,2.592557,0.943753,-0.018362,0.975944,1.652364,1000.000000,0,0,0,,1.166270,0.087383,0.000000,-0.000000,-0.082618,0.000000,-0.023862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536669.937472,75,25,0.999236,-0.558948,0.999236,-1.117895,3.014173,2.736327,0.768261,0.089359,0.985153,-1.109741,1000.000000,0,0,0,,1.191069,0.087746,0.000000,-0.000000,-0.055487,0.000000,-0.027530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536670.126849,75,26,0.998611,0.133587,0.998611,0.267175,3.134136,2.881039,0.581273,0.095138,0.990591,0.302921,1000.000000,0,0,0,,1.253445,0.093494,0.000000,-0.000000,-0.015146,0.000000,-0.013857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536670.306688,75,27,0.999527,0.561914,0.999527,1.123828,3.232103,3.029377,0.403514,-0.084032,0.991181,1.080686,1000.000000,0,0,0,,1.216762,0.088879,0.000000,-0.000000,-0.054034,0.000000,-0.008576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536670.486334,75,28,0.999807,-0.815784,0.999807,-1.631568,3.325547,3.177855,0.228091,0.117227,0.975816,-1.639567,1000.000000,1,1,0,success,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536670.918400,76,1,0.998766,-0.991264,0.998766,-1.982529,0.026364,-0.000400,4.026213,2.985099,0.394814,-0.044845,1000.000000,0,0,0,,-0.840717,-0.011813,0.000000,-0.000000,-0.002242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536671.100161,76,2,0.995641,0.999499,0.995641,1.998998,0.140510,-0.001319,4.139053,2.964062,0.827150,0.852656,1000.000000,0,0,0,,-1.217959,-0.056420,0.000000,-0.000000,-0.042633,0.000000,-0.039847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536671.279312,76,3,0.998761,0.999671,0.998761,1.999342,0.309177,0.025661,4.301724,2.682957,0.976831,1.984575,1000.000000,0,0,0,,-1.244123,-0.081336,0.000000,-0.000000,-0.099229,0.000000,-0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536671.459587,76,4,0.975750,0.999199,0.975750,1.998398,0.458863,0.106260,4.439327,2.344308,0.946870,2.007763,1000.000000,0,0,0,,-0.985540,-0.068801,0.000000,-0.000000,-0.100388,0.000000,-0.000240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536671.638950,76,5,0.999872,0.998804,0.999872,1.997609,0.572665,0.237357,4.538559,2.014075,0.970011,2.011734,1000.000000,0,0,0,,-0.657419,-0.049616,0.000000,-0.000000,-0.100587,0.000000,-0.000249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536671.830855,76,6,0.997797,0.988686,0.997797,1.977372,0.633485,0.401019,4.587408,1.698298,0.984091,1.899875,1000.000000,0,0,0,,-0.271016,-0.024424,0.000000,-0.000000,-0.094994,0.000000,-0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536672.010136,76,7,0.997824,0.998174,0.997824,1.996347,0.634209,0.588932,4.581848,1.387313,0.995925,1.833067,1000.000000,0,0,0,,0.129437,0.002780,0.000000,-0.000000,-0.091653,0.000000,-0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536672.190380,76,8,0.992220,0.980412,0.992220,1.960825,0.576322,0.753849,4.524810,1.080053,0.963799,1.971918,1000.000000,0,0,0,,0.484813,0.028519,0.000000,-0.000000,-0.098596,0.000000,-0.000411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536672.369247,76,9,0.996528,0.989939,0.996528,1.979879,0.465472,0.887322,4.419199,0.753030,0.967915,1.987022,1000.000000,0,0,0,,0.814719,0.052805,0.000000,-0.000000,-0.099351,0.000000,-0.000234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536672.551802,76,10,0.873531,0.950861,0.873531,1.901721,0.333309,0.964467,4.292229,0.427982,0.846054,1.914880,1000.000000,0,0,0,,0.973459,0.063485,0.000000,-0.000000,-0.095744,0.000000,-0.002012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536672.731551,76,11,0.996547,-0.361356,0.996547,-0.722713,0.176363,1.017902,4.140154,0.456489,0.984863,-0.730423,1000.000000,0,0,0,,1.081016,0.076038,0.000000,-0.000000,-0.036521,0.000000,-0.027475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536672.920936,76,12,0.989889,0.862474,0.989889,1.724948,-0.000386,1.066726,3.968992,0.219156,0.965344,1.724450,1000.000000,0,0,0,,1.125816,0.085581,0.000000,-0.000000,-0.086222,0.000000,-0.024543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536673.102228,76,13,0.955538,0.379276,0.955538,0.758552,-0.171909,1.072357,3.799093,0.081081,0.956119,0.696655,1000.000000,0,0,0,,1.209925,0.084950,0.000000,-0.000000,-0.034833,0.000000,-0.010007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536673.281570,76,14,0.997909,-0.127071,0.997909,-0.254142,-0.348883,1.067359,3.622697,0.107194,0.995572,-0.245331,1000.000000,0,0,0,,1.255852,0.088198,0.000000,-0.000000,-0.012267,0.000000,-0.010551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536673.461559,76,15,0.999593,0.251722,0.999593,0.503443,-0.527265,1.059821,3.444666,0.034179,0.990694,0.514010,1000.000000,0,0,0,,1.249441,0.089016,0.000000,-0.000000,-0.025700,0.000000,-0.007593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536673.642309,76,16,0.988882,-0.001239,0.988882,-0.002478,-0.704292,1.043385,3.266947,0.027880,0.989435,0.000150,1000.000000,0,0,0,,1.276883,0.088860,0.000000,-0.000000,-0.000008,0.000000,-0.005166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536673.831675,76,17,0.994636,-0.513208,0.994636,-1.026416,-0.882315,1.039147,3.089767,0.186737,0.992897,-0.939883,1000.000000,0,0,0,,1.206250,0.088590,0.000000,-0.000000,-0.046994,0.000000,-0.010297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536674.013341,76,18,0.997280,0.662714,0.997280,1.325428,-1.068733,1.042426,2.905386,0.044491,0.988943,1.284795,1000.000000,0,0,0,,1.196591,0.092190,0.000000,-0.000000,-0.064240,0.000000,-0.023545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536674.194886,76,19,0.995330,-0.807924,0.995330,-1.615849,-1.242410,1.035752,2.732462,0.236076,0.974726,-1.617472,1000.000000,0,0,0,,1.128128,0.086462,0.000000,-0.000000,-0.080874,0.000000,-0.029432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536674.374236,76,20,0.995435,0.479369,0.995435,0.958738,-1.416778,1.051094,2.562343,0.176628,0.995971,0.881553,1000.000000,0,0,0,,1.194185,0.085060,0.000000,-0.000000,-0.044078,0.000000,-0.025747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536674.554266,76,21,0.994099,0.720300,0.994099,1.440601,-1.594315,1.034211,2.384385,-0.051420,0.987018,1.372880,1000.000000,0,0,0,,1.206138,0.088979,0.000000,-0.000000,-0.068644,0.000000,-0.004832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536674.735400,76,22,0.998189,-0.771518,0.998189,-1.543037,-1.765132,1.004598,2.211029,0.112805,0.976137,-1.541439,1000.000000,0,0,0,,1.157875,0.086678,0.000000,-0.000000,-0.077072,0.000000,-0.029877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536674.924378,76,23,0.995599,0.653725,0.995599,1.307449,-1.948286,0.990191,2.028004,-0.015112,0.976194,1.288356,1000.000000,0,0,0,,1.184145,0.091512,0.000000,-0.000000,-0.064418,0.000000,-0.028531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536675.103834,76,24,0.999710,0.333688,0.999710,0.667376,-2.120212,0.945424,1.851054,-0.154770,0.985868,0.660848,1000.000000,0,0,0,,1.226270,0.088475,0.000000,-0.000000,-0.033042,0.000000,-0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536675.284548,76,25,0.998522,-0.937379,0.998522,-1.874758,-2.290588,0.907525,1.676834,0.095906,0.972009,-1.874461,1000.000000,0,0,0,,1.145722,0.087110,0.000000,-0.000000,-0.093723,0.000000,-0.025433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536675.463969,76,26,0.999891,-0.242650,0.999891,-0.485300,-2.468249,0.909962,1.501983,0.231291,0.998273,-0.440613,1000.000000,0,0,0,,1.218523,0.087425,0.000000,-0.000000,-0.022031,0.000000,-0.013908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536675.645104,76,27,0.998819,0.717748,0.998819,1.435496,-2.644964,0.905753,1.327506,0.049836,0.980131,1.417813,1000.000000,0,0,0,,1.183733,0.087239,0.000000,-0.000000,-0.070891,0.000000,-0.019219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536675.833788,76,28,0.995388,-0.499313,0.995388,-0.998625,-2.819342,0.883669,1.152220,0.156148,0.995893,-0.918425,1000.000000,0,0,0,,1.200312,0.087643,0.000000,-0.000000,-0.045921,0.000000,-0.024376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536676.015446,76,29,0.999604,0.671013,0.999604,1.342026,-3.004862,0.865929,0.967207,0.018977,0.981795,1.345015,1000.000000,0,0,0,,1.190670,0.092506,0.000000,-0.000000,-0.067251,0.000000,-0.023449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536676.195424,76,30,0.999961,-0.507136,0.999961,-1.014272,-3.178801,0.833946,0.790573,0.143156,1.000430,-1.111635,1000.000000,0,0,0,,1.197149,0.088317,0.000000,-0.000000,-0.055582,0.000000,-0.023567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536676.376037,76,31,0.999968,0.184845,0.999968,0.369689,-3.356242,0.816539,0.614507,0.148263,0.993195,0.378131,1000.000000,0,0,0,,1.238083,0.088033,0.000000,-0.000000,-0.018907,0.000000,-0.013840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536676.555618,76,32,0.999785,-0.177745,0.999785,-0.355489,-3.534644,0.796853,0.438556,0.264392,0.997970,-0.322205,1000.000000,0,0,0,,1.221738,0.087975,0.000000,-0.000000,-0.016110,0.000000,-0.007254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536676.737047,76,33,0.999674,0.856340,0.999674,1.712679,-3.707394,0.764415,0.266511,0.117730,0.977415,1.721808,1000.000000,1,1,0,success,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536677.167442,77,1,0.998296,-0.977938,0.998296,-1.955876,0.026444,0.000351,2.151505,-1.000959,0.387303,0.026843,1000.000000,0,0,0,,0.454182,0.006459,0.000000,-0.000000,-0.001342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536677.348128,77,2,0.998241,-0.999942,0.998241,-1.999884,0.140786,0.001293,2.092322,-1.024209,0.826381,-0.786165,1000.000000,0,0,0,,0.559427,0.029592,0.000000,-0.000000,-0.039308,0.000000,-0.000441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536677.536008,77,3,0.997124,-0.996557,0.997124,-1.993115,0.308676,-0.025244,1.989031,-0.790902,0.970783,-2.007158,1000.000000,0,0,0,,0.782726,0.051646,0.000000,-0.000000,-0.100358,0.000000,-0.000079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536678.064417,78,1,0.972393,-0.958300,0.972393,-1.916600,0.023212,-0.000375,2.281782,2.879712,0.363142,-0.041926,1000.000000,0,0,0,,-0.801949,-0.009854,0.000000,-0.000000,-0.002096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536678.245639,78,2,0.968267,0.999632,0.968267,1.999265,0.132377,-0.001657,2.387537,2.869718,0.799430,0.824999,1000.000000,0,0,0,,-1.173329,-0.052877,0.000000,-0.000000,-0.041250,0.000000,-0.039200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536678.434940,78,3,0.880387,0.998975,0.880387,1.997951,0.292625,0.026613,2.536259,2.564550,0.859156,1.976512,1000.000000,0,0,0,,-1.108951,-0.074361,0.000000,-0.000000,-0.098826,0.000000,-0.000892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536678.614906,78,4,0.965064,0.999783,0.965064,1.999566,0.434910,0.110986,2.658030,2.239742,0.938983,2.007799,1000.000000,0,0,0,,-0.883626,-0.060886,0.000000,-0.000000,-0.100390,0.000000,-0.000863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536678.795035,78,5,0.998100,0.999015,0.998100,1.998029,0.543132,0.246235,2.743507,1.934113,0.972203,2.004429,1000.000000,0,0,0,,-0.563830,-0.042738,0.000000,-0.000000,-0.100221,0.000000,-0.000346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536678.975093,78,6,0.989888,0.999666,0.989888,1.999331,0.597568,0.412114,2.781088,1.648357,0.987676,1.838764,1000.000000,0,0,0,,-0.203231,-0.018791,0.000000,-0.000000,-0.091938,0.000000,-0.000095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536679.156589,78,7,0.994683,0.999427,0.994683,1.998855,0.594248,0.590115,2.771118,1.381420,0.992796,1.835259,1000.000000,0,0,0,,0.138251,0.004985,0.000000,-0.000000,-0.091763,0.000000,-0.000053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536679.339419,78,8,0.982567,0.999508,0.982567,1.999015,0.534272,0.752396,2.715113,1.090919,0.953619,2.010067,1000.000000,0,0,0,,0.468534,0.028002,0.000000,-0.000000,-0.100503,0.000000,-0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536679.526425,78,9,0.995358,0.999264,0.995358,1.998528,0.413198,0.889015,2.605566,0.763887,0.969314,2.005701,1000.000000,0,0,0,,0.807643,0.054773,0.000000,-0.000000,-0.100285,0.000000,-0.000133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536679.706986,78,10,0.998541,0.979290,0.998541,1.958581,0.258334,0.969207,2.462266,0.452179,0.975211,1.930099,1000.000000,0,0,0,,1.040732,0.071650,0.000000,-0.000000,-0.096505,0.000000,-0.000431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536679.887341,78,11,0.999409,0.954926,0.999409,1.909852,0.084823,0.992425,2.294616,0.132887,0.980664,1.865527,1000.000000,0,0,0,,1.167974,0.083825,0.000000,-0.000000,-0.093276,0.000000,-0.000496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536680.066780,78,12,0.998464,0.388956,0.998464,0.777912,-0.090512,0.969793,2.117990,-0.026673,0.986216,0.787411,1000.000000,0,0,0,,1.228919,0.088313,0.000000,-0.000000,-0.039371,0.000000,-0.011329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536680.248085,78,13,0.998000,-0.795259,0.998000,-1.590518,-0.264157,0.948653,1.943321,0.191949,0.975379,-1.588602,1000.000000,0,0,0,,1.147676,0.087335,0.000000,-0.000000,-0.079430,0.000000,-0.023689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536680.438897,78,14,0.999137,-0.230741,0.999137,-0.461482,-0.451051,0.963626,1.762671,0.330570,0.991146,-0.470258,1000.000000,0,0,0,,1.185515,0.090325,0.000000,-0.000000,-0.023513,0.000000,-0.011302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536680.617814,78,15,0.999886,0.863849,0.999886,1.727699,-0.626981,0.969232,1.592100,0.118257,0.978782,1.716959,1000.000000,0,0,0,,1.156515,0.085285,0.000000,-0.000000,-0.085848,0.000000,-0.021899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536680.798049,78,16,0.999499,-0.236185,0.999499,-0.472371,-0.802493,0.946050,1.416050,0.143385,0.997657,-0.430131,1000.000000,0,0,0,,1.230808,0.088025,0.000000,-0.000000,-0.021507,0.000000,-0.022005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536680.979268,78,17,0.971867,-0.042061,0.971867,-0.084123,-0.976971,0.930469,1.243249,0.182626,0.970060,-0.072039,1000.000000,0,0,0,,1.241018,0.086400,0.000000,-0.000000,-0.003602,0.000000,-0.004159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536681.159144,78,18,0.999711,0.166878,0.999711,0.333756,-1.154502,0.911563,1.067336,0.154776,0.994493,0.337155,1000.000000,0,0,0,,1.249032,0.087957,0.000000,-0.000000,-0.016858,0.000000,-0.004457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536681.343324,78,19,0.999757,0.234060,0.999757,0.468119,-1.330453,0.880061,0.889987,0.094391,0.991593,0.476229,1000.000000,0,0,0,,1.253155,0.088674,0.000000,-0.000000,-0.023811,0.000000,-0.001344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536681.530295,78,20,0.999564,0.240577,0.999564,0.481153,-1.512310,0.830475,0.701767,0.014644,0.991114,0.488612,1000.000000,0,0,0,,1.264088,0.094110,0.000000,-0.000000,-0.024431,0.000000,-0.000132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536681.709509,78,21,0.997973,-0.894054,0.997973,-1.788108,-1.683473,0.793952,0.528345,0.309576,0.975025,-1.790920,1000.000000,0,0,0,,1.103140,0.086711,0.000000,-0.000000,-0.089546,0.000000,-0.022709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536681.889548,78,22,0.999162,0.650005,0.999162,1.300009,-1.856136,0.782305,0.366500,0.343925,0.984301,1.304480,1000.000000,0,0,0,,1.105664,0.080922,0.000000,-0.000000,-0.065224,0.000000,-0.030893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774536682.069468,78,23,0.999008,0.894453,0.999008,1.788906,-2.023630,0.728586,0.196906,0.208489,0.972999,1.799870,1000.000000,1,1,0,success,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
